,Octave,MIDI Note,Note,time,value
514275,8,99,D#,4017,0.22658683044968844
514281,8,105,A,4017,0.10245591456099522
514317,1,13,C#,4018,0.12756392481992787
514362,4,58,A#,4018,0.2659582389736098
514363,4,59,B,4018,0.23690638491514035
514369,5,65,F,4018,0.10966105795786275
514370,5,66,F#,4018,0.30553451749050337
514371,5,67,G,4018,0.22590133581708116
514374,5,70,A#,4018,0.21649605677139702
514375,5,71,B,4018,0.21922355979705127
514376,6,72,C,4018,0.1268075748752174
514377,6,73,C#,4018,0.11725701311221039
514378,6,74,D,4018,0.11293499467383075
514379,6,75,D#,4018,0.24870921968988846
514380,6,76,E,4018,0.24947878881154892
514381,6,77,F,4018,0.17818221665800313
514382,6,78,F#,4018,0.28343888867529915
514384,6,80,G#,4018,0.3823284460886671
514385,6,81,A,4018,0.32958459725464745
514386,6,82,A#,4018,0.13837431385619275
514387,6,83,B,4018,0.18277556935360328
514388,7,84,C,4018,0.18848093839427302
514389,7,85,C#,4018,0.29845043828270607
514390,7,86,D,4018,0.44462593013118207
514391,7,87,D#,4018,0.2532946756200305
514396,7,92,G#,4018,0.1412092441489987
514397,7,93,A,4018,0.16574779393605465
514398,7,94,A#,4018,0.11545302382748222
514399,7,95,B,4018,0.12124595700573175
514400,8,96,C,4018,0.25197002926627365
514401,8,97,C#,4018,0.21152217073511573
514420,9,116,G#,4018,0.1090747590961472
514445,1,13,C#,4019,0.12900762223794704
514490,4,58,A#,4019,0.2787600448048004
514491,4,59,B,4019,0.2376644473123652
514497,5,65,F,4019,0.15332669373119354
514498,5,66,F#,4019,0.29833322057369743
514499,5,67,G,4019,0.2923168070737449
514500,5,68,G#,4019,0.16243861225926312
514502,5,70,A#,4019,0.19121554270045438
514503,5,71,B,4019,0.2502179196810662
514504,6,72,C,4019,0.1061685221238574
514506,6,74,D,4019,0.13914393068150616
514507,6,75,D#,4019,0.16790003945182821
514509,6,77,F,4019,0.18094213362337
514510,6,78,F#,4019,0.2683705307582609
514511,6,79,G,4019,0.18479024862482057
514512,6,80,G#,4019,0.4859596136048364
514513,6,81,A,4019,0.50604971949266
514514,6,82,A#,4019,0.17473276141722416
514516,7,84,C,4019,0.17887679963031947
514517,7,85,C#,4019,0.1043087417105371
514518,7,86,D,4019,0.15343009904210475
514519,7,87,D#,4019,0.21216798873464446
514520,7,88,E,4019,0.27242512432970334
514522,7,90,F#,4019,0.2560447264547238
514523,7,91,G,4019,0.22187820305722145
514525,7,93,A,4019,0.11184539371118907
514526,7,94,A#,4019,0.137646671580112
514573,1,13,C#,4020,0.12993138892866588
514617,4,57,A,4020,0.1115832479670323
514618,4,58,A#,4020,0.18908616906935347
514619,4,59,B,4020,0.20800770301926885
514623,5,63,D#,4020,0.18078331152181687
514625,5,65,F,4020,0.10829520797236242
514627,5,67,G,4020,0.13410258087738275
514632,6,72,C,4020,0.17062653252225304
514634,6,74,D,4020,0.11751325222379808
514637,6,77,F,4020,0.14270095118765505
514638,6,78,F#,4020,0.1900788557635518
514639,6,79,G,4020,0.1335168854133344
514641,6,81,A,4020,0.10537936902134058
514643,6,83,B,4020,0.1412900260734096
514644,7,84,C,4020,0.1567746480535837
514651,7,91,G,4020,0.10364796615095838
514658,8,98,D,4020,0.1513767429573665
514659,8,99,D#,4020,0.14040451928776201
514663,8,103,G,4020,0.12534514277624983
514664,8,104,G#,4020,0.11490422192593168
514701,1,13,C#,4021,0.13036181085479948
514748,5,60,C,4021,0.14814055530928896
514749,5,61,C#,4021,0.1653326281645418
514750,5,62,D,4021,0.2002261928085302
514751,5,63,D#,4021,0.19200951225645824
514752,5,64,E,4021,0.1519916673300177
514753,5,65,F,4021,0.13852963262300982
514755,5,67,G,4021,0.13402261830187634
514756,5,68,G#,4021,0.168409935328582
514757,5,69,A,4021,0.11017268103180956
514759,5,71,B,4021,0.16327917491987043
514760,6,72,C,4021,0.15059860328446142
514763,6,75,D#,4021,0.11648820770462033
514765,6,77,F,4021,0.10355500834513895
514766,6,78,F#,4021,0.13606741822433607
514767,6,79,G,4021,0.13149666527130802
514768,6,80,G#,4021,0.14956373604497084
514769,6,81,A,4021,0.15425018189407627
514771,6,83,B,4021,0.11857606503803939
514772,7,84,C,4021,0.24099870106787516
514773,7,85,C#,4021,0.21106380164410418
514774,7,86,D,4021,0.13357331732507816
514775,7,87,D#,4021,0.1665577535909686
514776,7,88,E,4021,0.1368918228525601
514777,7,89,F,4021,0.14286795858815088
514779,7,91,G,4021,0.11892459417811115
514784,8,96,C,4021,0.1614014989814537
514785,8,97,C#,4021,0.33410759018411573
514786,8,98,D,4021,0.36375568159867117
514787,8,99,D#,4021,0.19717996112971325
514796,9,108,C,4021,0.11197282646242498
514829,1,13,C#,4022,0.13030530892258932
514877,5,61,C#,4022,0.1638630901515019
514878,5,62,D,4022,0.1255357740790316
514882,5,66,F#,4022,0.10325029473222795
514893,6,77,F,4022,0.1272902912711447
514894,6,78,F#,4022,0.20127181194620353
514895,6,79,G,4022,0.1846447226848563
514896,6,80,G#,4022,0.114532766014091
514900,7,84,C,4022,0.12058751554345849
514903,7,87,D#,4022,0.23772038005510454
514904,7,88,E,4022,0.21342989217967911
514906,7,90,F#,4022,0.11811796819071355
514907,7,91,G,4022,0.10892651456281321
514908,7,92,G#,4022,0.12365780959554697
514913,8,97,C#,4022,0.14181986898029575
514914,8,98,D,4022,0.11047480361883984
514915,8,99,D#,4022,0.15944609800063944
514919,8,103,G,4022,0.10074353086985627
514920,8,104,G#,4022,0.1747722086332471
514921,8,105,A,4022,0.2192614182800228
514922,8,106,A#,4022,0.15935214552632063
514957,1,13,C#,4023,0.12977691286154974
515005,5,61,C#,4023,0.14575972100604753
515006,5,62,D,4023,0.14353473774314854
515013,5,69,A,4023,0.11575318141987292
515015,5,71,B,4023,0.11895990880009351
515019,6,75,D#,4023,0.11826153465087343
515020,6,76,E,4023,0.14928062174925888
515023,6,79,G,4023,0.10190919366692198
515026,6,82,A#,4023,0.10240191490863483
515027,6,83,B,4023,0.13192191445151208
515028,7,84,C,4023,0.1331762623605902
515029,7,85,C#,4023,0.1691646789015712
515030,7,86,D,4023,0.10716530076600793
515031,7,87,D#,4023,0.1485526117167208
515032,7,88,E,4023,0.25377461755241826
515033,7,89,F,4023,0.2614929491853091
515034,7,90,F#,4023,0.312970101392161
515035,7,91,G,4023,0.26561279373398494
515036,7,92,G#,4023,0.14055287271216443
515037,7,93,A,4023,0.10394698965480019
515041,8,97,C#,4023,0.15091344352116012
515046,8,102,F#,4023,0.10896256217914123
515047,8,103,G,4023,0.1532449681982006
515049,8,105,A,4023,0.10092084057160407
515050,8,106,A#,4023,0.11252696469785922
515051,8,107,B,4023,0.10733155732818599
515085,1,13,C#,4024,0.12880241397308134
515133,5,61,C#,4024,0.19109613218809646
515134,5,62,D,4024,0.1667478124986977
515138,5,66,F#,4024,0.16028221155976546
515139,5,67,G,4024,0.17166854757986114
515140,5,68,G#,4024,0.10471761776951079
515157,7,85,C#,4024,0.1473056919748626
515158,7,86,D,4024,0.3480853555408658
515159,7,87,D#,4024,0.34036784516981206
515160,7,88,E,4024,0.24903763872506585
515161,7,89,F,4024,0.12434830122536651
515167,7,95,B,4024,0.21982241879141295
515168,8,96,C,4024,0.25928762103937913
515171,8,99,D#,4024,0.15517035011033975
515175,8,103,G,4024,0.12338750162105483
515177,8,105,A,4024,0.10473534685620138
515178,8,106,A#,4024,0.11666306167574679
515213,1,13,C#,4025,0.12742298422748563
515261,5,61,C#,4025,0.23500762258900149
515262,5,62,D,4025,0.2266262787709267
515266,5,66,F#,4025,0.20689099687439874
515267,5,67,G,4025,0.1637093239613235
515274,6,74,D,4025,0.11968306229453311
515275,6,75,D#,4025,0.15133578650720328
515276,6,76,E,4025,0.11299671484061113
515279,6,79,G,4025,0.11938618540746851
515283,6,83,B,4025,0.14887531195789183
515284,7,84,C,4025,0.20862601640401127
515285,7,85,C#,4025,0.15899240392770397
515286,7,86,D,4025,0.11459947099628252
515287,7,87,D#,4025,0.2115367293931871
515288,7,88,E,4025,0.19664635798656252
515289,7,89,F,4025,0.10432396946309648
515297,8,97,C#,4025,0.2718975791118362
515298,8,98,D,4025,0.42569277480952766
515299,8,99,D#,4025,0.2751983967315828
515303,8,103,G,4025,0.12397601574758728
515304,8,104,G#,4025,0.19934305334857988
515305,8,105,A,4025,0.16257689259897978
515341,1,13,C#,4026,0.12564588295385906
515389,5,61,C#,4026,0.27655483987341833
515390,5,62,D,4026,0.2748824876108686
515394,5,66,F#,4026,0.17781111542225683
515395,5,67,G,4026,0.17958885740337244
515398,5,70,A#,4026,0.11803319175010937
515399,5,71,B,4026,0.19123288278706674
515400,6,72,C,4026,0.14318587223605742
515401,6,73,C#,4026,0.10081873797036522
515402,6,74,D,4026,0.14652761334346645
515403,6,75,D#,4026,0.18287941724452603
515404,6,76,E,4026,0.2606384603885411
515405,6,77,F,4026,0.18915307551851193
515406,6,78,F#,4026,0.15483658418439722
515408,6,80,G#,4026,0.12147090763584277
515409,6,81,A,4026,0.16176885346097997
515413,7,85,C#,4026,0.11243583743650865
515415,7,87,D#,4026,0.15628673801595117
515416,7,88,E,4026,0.2680941885625689
515417,7,89,F,4026,0.23458815887266496
515422,7,94,A#,4026,0.23092228015613422
515423,7,95,B,4026,0.29427699899084003
515424,8,96,C,4026,0.173198696155512
515426,8,98,D,4026,0.16457307387458384
515427,8,99,D#,4026,0.24610574597113746
515428,8,100,E,4026,0.20062029034820944
515431,8,103,G,4026,0.13362418432756806
515433,8,105,A,4026,0.12460974606964317
515469,1,13,C#,4027,0.12353716526692414
515516,5,60,C,4027,0.10189068897174694
515517,5,61,C#,4027,0.22326623223300643
515518,5,62,D,4027,0.24286753213593193
515519,5,63,D#,4027,0.18360923954568184
515521,5,65,F,4027,0.11347075128718241
515522,5,66,F#,4027,0.1693591195383517
515523,5,67,G,4027,0.14442568204393197
515527,5,71,B,4027,0.1193228993050112
515528,6,72,C,4027,0.1898260550248896
515529,6,73,C#,4027,0.24800188977566556
515530,6,74,D,4027,0.2842115426677122
515531,6,75,D#,4027,0.24860369762099163
515532,6,76,E,4027,0.1515281474047655
515537,6,81,A,4027,0.1469874064604601
515538,6,82,A#,4027,0.14540077989364636
515539,6,83,B,4027,0.16600497707622408
515540,7,84,C,4027,0.16446018496010986
515542,7,86,D,4027,0.10341197382771136
515543,7,87,D#,4027,0.1668146802747577
515544,7,88,E,4027,0.11553745849681409
515545,7,89,F,4027,0.1463769760258761
515546,7,90,F#,4027,0.12771681817064912
515547,7,91,G,4027,0.10066560927631059
515550,7,94,A#,4027,0.16776905397514344
515551,7,95,B,4027,0.19013121839413838
515552,8,96,C,4027,0.17854892725982727
515558,8,102,F#,4027,0.1715747343460523
515559,8,103,G,4027,0.1275917946608372
515597,1,13,C#,4028,0.12112060980209614
515642,4,58,A#,4028,0.10946100414988617
515644,5,60,C,4028,0.1734799541986998
515648,5,64,E,4028,0.12325060223910962
515649,5,65,F,4028,0.15727673359878577
515652,5,68,G#,4028,0.1746681664623377
515653,5,69,A,4028,0.2954484752337315
515654,5,70,A#,4028,0.21705870127823193
515657,6,73,C#,4028,0.12019529275166647
515658,6,74,D,4028,0.1053240451598407
515662,6,78,F#,4028,0.1030687217938778
515663,6,79,G,4028,0.233323551862957
515664,6,80,G#,4028,0.2164293331470352
515665,6,81,A,4028,0.13373118152748917
515668,7,84,C,4028,0.12165821702476204
515669,7,85,C#,4028,0.16591125808368717
515670,7,86,D,4028,0.15852826525143182
515671,7,87,D#,4028,0.1513277358710166
515672,7,88,E,4028,0.22972708285717838
515673,7,89,F,4028,0.1590366171197096
515674,7,90,F#,4028,0.12892090504540704
515677,7,93,A,4028,0.20411662189829333
515678,7,94,A#,4028,0.3099781085578425
515679,7,95,B,4028,0.2610026856014637
515680,8,96,C,4028,0.17221159327963084
515681,8,97,C#,4028,0.1026009182578109
515683,8,99,D#,4028,0.11882308742402489
515691,8,107,B,4028,0.1858964297859152
515692,9,108,C,4028,0.12447829915853835
515725,1,13,C#,4029,0.11843557223153958
515770,4,58,A#,4029,0.2111768209141104
515771,4,59,B,4029,0.24626895710984692
515772,5,60,C,4029,0.17590484380698096
515773,5,61,C#,4029,0.15543777704873155
515774,5,62,D,4029,0.1010573527998628
515778,5,66,F#,4029,0.15798229279326734
515779,5,67,G,4029,0.18401051252823655
515782,5,70,A#,4029,0.1210495499593665
515783,5,71,B,4029,0.22409875775871343
515785,6,73,C#,4029,0.12001475099259543
515786,6,74,D,4029,0.10775473674111977
515787,6,75,D#,4029,0.1007216374786438
515788,6,76,E,4029,0.12010097228269682
515789,6,77,F,4029,0.22117991230286446
515790,6,78,F#,4029,0.32056550121096655
515791,6,79,G,4029,0.13271704021099937
515793,6,81,A,4029,0.12049101551594114
515794,6,82,A#,4029,0.14214279542662575
515795,6,83,B,4029,0.20285480508805767
515796,7,84,C,4029,0.27351741359838133
515797,7,85,C#,4029,0.22400991683930324
515798,7,86,D,4029,0.1920307394124591
515799,7,87,D#,4029,0.17320716732405608
515800,7,88,E,4029,0.11550455075922676
515801,7,89,F,4029,0.1315069723928165
515802,7,90,F#,4029,0.19960083063196937
515803,7,91,G,4029,0.15624267424451183
515804,7,92,G#,4029,0.10149654375353341
515807,7,95,B,4029,0.20737636527507394
515808,8,96,C,4029,0.23249659501272776
515809,8,97,C#,4029,0.17365201424825769
515812,8,100,E,4029,0.11794622539265533
515814,8,102,F#,4029,0.10677539518517169
515815,8,103,G,4029,0.13070132680937935
515816,8,104,G#,4029,0.10030503354629115
515819,8,107,B,4029,0.1158888685652162
515853,1,13,C#,4030,0.11553704124831637
515895,4,55,G,4030,0.10167199157987412
515898,4,58,A#,4030,0.24388393349387877
515899,4,59,B,4030,0.24180188079832138
515901,5,61,C#,4030,0.14225792405657042
515902,5,62,D,4030,0.11282777246019199
515904,5,64,E,4030,0.165651777588639
515905,5,65,F,4030,0.14697359110268027
515906,5,66,F#,4030,0.21864655467112076
515907,5,67,G,4030,0.21618909677027776
515910,5,70,A#,4030,0.16626666254222267
515912,6,72,C,4030,0.11859986185327966
515916,6,76,E,4030,0.12929470293944997
515917,6,77,F,4030,0.22208495731766412
515918,6,78,F#,4030,0.19329446229702027
515925,7,85,C#,4030,0.10621820711444961
515926,7,86,D,4030,0.27249683097702965
515927,7,87,D#,4030,0.2531390999965261
515929,7,89,F,4030,0.10620316886254222
515931,7,91,G,4030,0.13839121602257223
515934,7,94,A#,4030,0.10360864919226109
515935,7,95,B,4030,0.1347281635446965
515936,8,96,C,4030,0.14613470797177586
515937,8,97,C#,4030,0.1129715961380407
515938,8,98,D,4030,0.13963420860730127
515939,8,99,D#,4030,0.12069840069367757
515943,8,103,G,4030,0.12393328442180837
515944,8,104,G#,4030,0.12059308496329567
515981,1,13,C#,4031,0.1124811965443793
516026,4,58,A#,4031,0.21753794899409956
516027,4,59,B,4031,0.20035983407098007
516031,5,63,D#,4031,0.10267346099932248
516032,5,64,E,4031,0.1861230353064364
516033,5,65,F,4031,0.1211916476386845
516034,5,66,F#,4031,0.1805428527624405
516035,5,67,G,4031,0.21780825955929226
516038,5,70,A#,4031,0.2259414250356856
516039,5,71,B,4031,0.2556587694117228
516040,6,72,C,4031,0.1550060502939394
516043,6,75,D#,4031,0.17604421717568985
516044,6,76,E,4031,0.3435339565470386
516045,6,77,F,4031,0.2776820466667375
516047,6,79,G,4031,0.11915586327453025
516052,7,84,C,4031,0.12130557492397966
516053,7,85,C#,4031,0.14390774610694437
516055,7,87,D#,4031,0.11429527493511255
516056,7,88,E,4031,0.11912490581897979
516062,7,94,A#,4031,0.11924156954443234
516063,7,95,B,4031,0.11902453333991299
516066,8,98,D,4031,0.17554985072166723
516067,8,99,D#,4031,0.17939586881311798
516109,1,13,C#,4032,0.10931984927610337
516154,4,58,A#,4032,0.17000275193346567
516155,4,59,B,4032,0.1257313684798382
516160,5,64,E,4032,0.13175675917350543
516162,5,66,F#,4032,0.22135415059938643
516163,5,67,G,4032,0.21905933655929075
516166,5,70,A#,4032,0.16468067249859952
516167,5,71,B,4032,0.1502184892057315
516168,6,72,C,4032,0.15425656238329644
516169,6,73,C#,4032,0.14638291345222126
516170,6,74,D,4032,0.15869172919427943
516171,6,75,D#,4032,0.158386113700067
516172,6,76,E,4032,0.26525167243529696
516173,6,77,F,4032,0.3843624825373415
516174,6,78,F#,4032,0.5083515610168855
516175,6,79,G,4032,0.3842702029586395
516176,6,80,G#,4032,0.1741854330132131
516178,6,82,A#,4032,0.17124186220455875
516179,6,83,B,4032,0.3227481141422716
516180,7,84,C,4032,0.3101275940456328
516188,7,92,G#,4032,0.1105000037345856
516189,7,93,A,4032,0.13972508492626073
516190,7,94,A#,4032,0.15496730531918526
516191,7,95,B,4032,0.16474356341054858
516192,8,96,C,4032,0.16428555977939338
516193,8,97,C#,4032,0.11821310183805776
516194,8,98,D,4032,0.19252977799476528
516195,8,99,D#,4032,0.1585270415307844
516199,8,103,G,4032,0.10898193996926696
516200,8,104,G#,4032,0.11662319667403503
516237,1,13,C#,4033,0.10612604187085745
516282,4,58,A#,4033,0.17819267099327876
516283,4,59,B,4033,0.14271987642589504
516288,5,64,E,4033,0.12005353647520872
516290,5,66,F#,4033,0.1979148226786328
516291,5,67,G,4033,0.22134942888487655
516294,5,70,A#,4033,0.21713756946497528
516295,5,71,B,4033,0.2738655216595793
516296,6,72,C,4033,0.1535854444241442
516299,6,75,D#,4033,0.1397952000306044
516300,6,76,E,4033,0.28479193848172885
516301,6,77,F,4033,0.3842020054117822
516302,6,78,F#,4033,0.4890905485386962
516303,6,79,G,4033,0.3134323044786774
516306,6,82,A#,4033,0.1300467326893436
516307,6,83,B,4033,0.12646630451518462
516308,7,84,C,4033,0.10408762558020337
516310,7,86,D,4033,0.17272335114264167
516314,7,90,F#,4033,0.12330245207911321
516315,7,91,G,4033,0.15824633917477277
516317,7,93,A,4033,0.12471133240929035
516318,7,94,A#,4033,0.15201126137169932
516319,7,95,B,4033,0.12574588081711754
516320,8,96,C,4033,0.25204958760969176
516321,8,97,C#,4033,0.25100477819766864
516322,8,98,D,4033,0.15465359293024647
516323,8,99,D#,4033,0.10097083991473273
516328,8,104,G#,4033,0.15667325023347603
516329,8,105,A,4033,0.11868509014329433
516365,1,13,C#,4034,0.10294401400741676
516410,4,58,A#,4034,0.19694231895505307
516411,4,59,B,4034,0.19589148501819517
516412,5,60,C,4034,0.10222710449733477
516417,5,65,F,4034,0.11223423724822078
516418,5,66,F#,4034,0.35731826257089666
516419,5,67,G,4034,0.29128200576690305
516422,5,70,A#,4034,0.19103357228377413
516423,5,71,B,4034,0.1151061528991056
516426,6,74,D,4034,0.10894387480420649
516427,6,75,D#,4034,0.11631166055093195
516428,6,76,E,4034,0.1897378392167862
516429,6,77,F,4034,0.15803436380360716
516430,6,78,F#,4034,0.12813425472138282
516431,6,79,G,4034,0.19535400904918349
516435,6,83,B,4034,0.23841418901784964
516436,7,84,C,4034,0.2751070654832405
516437,7,85,C#,4034,0.13248050962070748
516438,7,86,D,4034,0.19086881079420898
516440,7,88,E,4034,0.13366840868483415
516441,7,89,F,4034,0.1271855424263712
516442,7,90,F#,4034,0.10030451858460881
516443,7,91,G,4034,0.158313221479858
516444,7,92,G#,4034,0.13428628109195695
516450,8,98,D,4034,0.13665013480489133
516451,8,99,D#,4034,0.11381206982031176
516455,8,103,G,4034,0.1055545160725457
516456,8,104,G#,4034,0.16465014150992538
516457,8,105,A,4034,0.10206466021114978
516534,4,54,F#,4035,0.10328701233911577
516535,4,55,G,4035,0.10737412208074712
516539,4,59,B,4035,0.16941590033335302
516541,5,61,C#,4035,0.12734600609399674
516542,5,62,D,4035,0.22356763572691982
516543,5,63,D#,4035,0.28352617549051345
516544,5,64,E,4035,0.260146829574251
516545,5,65,F,4035,0.16247737057648515
516546,5,66,F#,4035,0.17890309733663004
516547,5,67,G,4035,0.22520849946074317
516548,5,68,G#,4035,0.2318401950274355
516549,5,69,A,4035,0.2767240819477594
516550,5,70,A#,4035,0.23865953210530003
516551,5,71,B,4035,0.22463000588582654
516552,6,72,C,4035,0.1960943706399388
516554,6,74,D,4035,0.12443041503259028
516555,6,75,D#,4035,0.19086618825933896
516556,6,76,E,4035,0.14970196675662342
516558,6,78,F#,4035,0.13156954673955895
516561,6,81,A,4035,0.10836378256092588
516563,6,83,B,4035,0.10621917573468895
516564,7,84,C,4035,0.1288062959659651
516566,7,86,D,4035,0.13933689590183054
516567,7,87,D#,4035,0.16629263844358527
516568,7,88,E,4035,0.13630185353421467
516569,7,89,F,4035,0.12052339471989253
516577,8,97,C#,4035,0.10545864703754002
516578,8,98,D,4035,0.18525296057925242
516579,8,99,D#,4035,0.13036376206812592
516581,8,101,F,4035,0.1212807990140755
516668,5,60,C,4036,0.16770402315210597
516669,5,61,C#,4036,0.3086465013521051
516670,5,62,D,4036,0.3924080496967507
516671,5,63,D#,4036,0.32218034099290166
516672,5,64,E,4036,0.2636965211453381
516673,5,65,F,4036,0.22021970330288465
516674,5,66,F#,4036,0.25969131725399525
516675,5,67,G,4036,0.20510568165629295
